Browser,Record ID,URL,Title,Visit Count,Hidden,Last Visit Time,Visit Duration (secs),Transition Type
Chrome/Edge,11382,https://phiem-dam.com/l/PA/32/0/IN/?resubscription=100&clickid=IN1769890098407xiuje7inl&source=373&unique_user=1&browser_name=Chrome&browser_version=144.0.0.0&country=IN&bundle_id=3022134&partner=PA&language=en-US&unixtime=1769890098&revpazone=10406916&cost=0.000061&rate_p=0.83&rate_tb=null&tb_id=7&client_ip=2401:4900:3e94:de82:28da:cf0d:a119:1e2c&tb=https%3A%2F%2Fgoogle.com&tb_map=%7B%22mainTb%22%3A%7B%22rate%22%3A0%2C%22zone_id%22%3A%228605497%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A0%2C%22template_values%22%3A%5B%7B%22value%22%3A%228605497%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A18%2C%22templateId%22%3A17%2C%22url%22%3A%22https%3A%2F%2Fak.vialotadom.com%2Fafu.php%3Fzoneid%3D8605497%26ymid%3D%7Bclickid%7D%26var%3D%7Btraffic_source%7D%22%7D%2C%22backgroundTbs%22%3A%5B%7B%22rate%22%3A0.083%2C%22zone_id%22%3A%22378715%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A1%2C%22template_values%22%3A%5B%7B%22value%22%3A%22378715%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A151%2C%22templateId%22%3A151%2C%22url%22%3A%22https%3A%2F%2Fviinikks.com%2Fdc%2F%3FblockID%3D378715%26subID%3D%7Btraffic_source%7D%26ref%3D%7Bclickid%7D%26tb%3Dhttps%253A%252F%252Fak.vialotadom.com%252Fafu.php%253Fzoneid%253D9045922%22%7D%2C%7B%22rate%22%3A0.062%2C%22zone_id%22%3A%22iRuDItJdM8T%2FaBRXQ%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A2%2C%22template_values%22%3A%5B%7B%22value%22%3A%22iRuDItJdM8T%2FaBRXQ%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A421%2C%22templateId%22%3A421%2C%22url%22%3A%22https%3A%2F%2Fbs.cateryallodia.click%2FiRuDItJdM8T%2FaBRXQ%3Fparam_4%3D%7Btraffic_source%7D%26param_5%3D%7Bclickid%7D%22%7D%2C%7B%22rate%22%3A0.04%2C%22zone_id%22%3A%22ieguFKlPD0Fq%2FjLEAg%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A3%2C%22template_values%22%3A%5B%7B%22value%22%3A%22ieguFKlPD0Fq%2FjLEAg%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A421%2C%22templateId%22%3A421%2C%22url%22%3A%22https%3A%2F%2Fbs.cateryallodia.click%2FieguFKlPD0Fq%2FjLEAg%3Fparam_4%3D%7Btraffic_source%7D%26param_5%3D%7Bclickid%7D%22%7D%2C%7B%22rate%22%3A0.042%2C%22zone_id%22%3A%22378718%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A4%2C%22template_values%22%3A%5B%7B%22value%22%3A%22378718%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A151%2C%22templateId%22%3A151%2C%22url%22%3A%22https%3A%2F%2Fviinikks.com%2Fdc%2F%3FblockID%3D378718%26subID%3D%7Btraffic_source%7D%26ref%3D%7Bclickid%7D%26tb%3Dhttps%253A%252F%252Fak.vialotadom.com%252Fafu.php%253Fzoneid%253D9045922%22%7D%2C%7B%22rate%22%3A0.067%2C%22zone_id%22%3A%22iZ5dUmfhi1z%2F128090%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A5%2C%22template_values%22%3A%5B%7B%22value%22%3A%22iZ5dUmfhi1z%2F128090%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A421%2C%22templateId%22%3A421%2C%22url%22%3A%22https%3A%2F%2Fbs.cateryallodia.click%2FiZ5dUmfhi1z%2F128090%3Fparam_4%3D%7Btraffic_source%7D%26param_5%3D%7Bclickid%7D%22%7D%2C%7B%22rate%22%3A0.047%2C%22zone_id%22%3A%22iUxg389AQVVJg5T%2FQAJaj%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A6%2C%22template_values%22%3A%5B%7B%22value%22%3A%22iUxg389AQVVJg5T%2FQAJaj%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A421%2C%22templateId%22%3A421%2C%22url%22%3A%22https%3A%2F%2Fbs.cateryallodia.click%2FiUxg389AQVVJg5T%2FQAJaj%3Fparam_4%3D%7Btraffic_source%7D%26param_5%3D%7Bclickid%7D%22%7D%2C%7B%22rate%22%3A0.089%2C%22zone_id%22%3A%229128278%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A7%2C%22template_values%22%3A%5B%7B%22value%22%3A%229128278%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A18%2C%22templateId%22%3A17%2C%22url%22%3A%22https%3A%2F%2Fak.vialotadom.com%2Fafu.php%3Fzoneid%3D9128278%26ymid%3D%7Bclickid%7D%26var%3D%7Btraffic_source%7D%22%7D%2C%7B%22rate%22%3A0.073%2C%22zone_id%22%3A%22378702%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A8%2C%22template_values%22%3A%5B%7B%22value%22%3A%22378702%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A151%2C%22templateId%22%3A151%2C%22url%22%3A%22https%3A%2F%2Fviinikks.com%2Fdc%2F%3FblockID%3D378702%26subID%3D%7Btraffic_source%7D%26ref%3D%7Bclickid%7D%26tb%3Dhttps%253A%252F%252Fak.vialotadom.com%252Fafu.php%253Fzoneid%253D9045922%22%7D%2C%7B%22rate%22%3A0.23%2C%22zone_id%22%3A%22iAyZP7cTJSfBZ3MJD%2FQAlqO%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A9%2C%22template_values%22%3A%5B%7B%22value%22%3A%22iAyZP7cTJSfBZ3MJD%2FQAlqO%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A421%2C%22templateId%22%3A421%2C%22url%22%3A%22https%3A%2F%2Fbs.cateryallodia.click%2FiAyZP7cTJSfBZ3MJD%2FQAlqO%3Fparam_4%3D%7Btraffic_source%7D%26param_5%3D%7Bclickid%7D%22%7D%2C%7B%22rate%22%3A0.063%2C%22zone_id%22%3A%22icJgtJv0T8Zx9Ef0i%2FLNLQr%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A10%2C%22template_values%22%3A%5B%7B%22value%22%3A%22icJgtJv0T8Zx9Ef0i%2FLNLQr%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A421%2C%22templateId%22%3A421%2C%22url%22%3A%22https%3A%2F%2Fbs.cateryallodia.click%2FicJgtJv0T8Zx9Ef0i%2FLNLQr%3Fparam_4%3D%7Btraffic_source%7D%26param_5%3D%7Bclickid%7D%22%7D%2C%7B%22rate%22%3A0.060000000000000005%2C%22zone_id%22%3A%22249722%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A11%2C%22template_values%22%3A%5B%7B%22value%22%3A%22249722%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A142%2C%22templateId%22%3A142%2C%22url%22%3A%22https%3A%2F%2Fpothertion.com%2F4%2F249722%3Feclkid%3D%7Bclickid%7D%26subid%3D%7Btraffic_source%7D%22%7D%2C%7B%22rate%22%3A0.066%2C%22zone_id%22%3A%22249723%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A12%2C%22template_values%22%3A%5B%7B%22value%22%3A%22249723%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A142%2C%22templateId%22%3A142%2C%22url%22%3A%22https%3A%2F%2Fpothertion.com%2F4%2F249723%3Feclkid%3D%7Bclickid%7D%26subid%3D%7Btraffic_source%7D%22%7D%2C%7B%22rate%22%3A0.1287%2C%22zone_id%22%3A%229128284%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A13%2C%22template_values%22%3A%5B%7B%22value%22%3A%229128284%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A18%2C%22templateId%22%3A17%2C%22url%22%3A%22https%3A%2F%2Fak.vialotadom.com%2Fafu.php%3Fzoneid%3D9128284%26ymid%3D%7Bclickid%7D%26var%3D%7Btraffic_source%7D%22%7D%2C%7B%22rate%22%3A0.075%2C%22zone_id%22%3A%22tMoSiRaa9QecGaC91wN8jS2U%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A14%2C%22template_values%22%3A%5B%7B%22value%22%3A%22tMoSiRaa9QecGaC91wN8jS2U%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A422%2C%22templateId%22%3A422%2C%22url%22%3A%22https%3A%2F%2Fvnunqa.com%2Fcuhdl%3Fclickid%3D%7Bclickid%7D%26wh%3DtMoSiRaa9QecGaC91wN8jS2U%26si1%3D%7Btraffic_source%7D%22%7D%2C%7B%22rate%22%3A0.126%2C%22zone_id%22%3A%22tMoSiRaa9QecqKcIWh_x_x0d%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A15%2C%22template_values%22%3A%5B%7B%22value%22%3A%22tMoSiRaa9QecqKcIWh_x_x0d%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A422%2C%22templateId%22%3A422%2C%22url%22%3A%22https%3A%2F%2Fvnunqa.com%2Fcuhdl%3Fclickid%3D%7Bclickid%7D%26wh%3DtMoSiRaa9QecqKcIWh_x_x0d%26si1%3D%7Btraffic_source%7D%22%7D%2C%7B%22rate%22%3A0.213%2C%22zone_id%22%3A%229128287%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A16%2C%22template_values%22%3A%5B%7B%22value%22%3A%229128287%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A18%2C%22templateId%22%3A17%2C%22url%22%3A%22https%3A%2F%2Fak.vialotadom.com%2Fafu.php%3Fzoneid%3D9128287%26ymid%3D%7Bclickid%7D%26var%3D%7Btraffic_source%7D%22%7D%2C%7B%22rate%22%3A0.128%2C%22zone_id%22%3A%229128289%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A17%2C%22template_values%22%3A%5B%7B%22value%22%3A%229128289%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A18%2C%22templateId%22%3A17%2C%22url%22%3A%22https%3A%2F%2Fak.vialotadom.com%2Fafu.php%3Fzoneid%3D9128289%26ymid%3D%7Bclickid%7D%26var%3D%7Btraffic_source%7D%22%7D%2C%7B%22rate%22%3A0.146%2C%22zone_id%22%3A%22303311%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A18%2C%22template_values%22%3A%5B%7B%22value%22%3A%226062136%26subid%3D1874010794%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A185%2C%22templateId%22%3A185%2C%22url%22%3A%22https%3A%2F%2Fadclickad.com%2Fget%2F%3Fspot_id%3D6062136%26subid%3D1874010794%26cat%3D24%26utm_source%3D%7Btraffic_source%7D%26click_id%3D%7Bclickid%7D%26tb_url%3Dhttps%253A%252F%252Fak.vialotadom.com%252Fafu.php%253Fzoneid%253D9045922%22%7D%2C%7B%22rate%22%3A0.208%2C%22zone_id%22%3A%229128291%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A19%2C%22template_values%22%3A%5B%7B%22value%22%3A%229128291%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A18%2C%22templateId%22%3A17%2C%22url%22%3A%22https%3A%2F%2Fak.vialotadom.com%2Fafu.php%3Fzoneid%3D9128291%26ymid%3D%7Bclickid%7D%26var%3D%7Btraffic_source%7D%22%7D%2C%7B%22rate%22%3A0.14%2C%22zone_id%22%3A%229128292%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A20%2C%22template_values%22%3A%5B%7B%22value%22%3A%229128292%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A18%2C%22templateId%22%3A17%2C%22url%22%3A%22https%3A%2F%2Fak.vialotadom.com%2Fafu.php%3Fzoneid%3D9128292%26ymid%3D%7Bclickid%7D%26var%3D%7Btraffic_source%7D%22%7D%2C%7B%22rate%22%3A0.081%2C%22zone_id%22%3A%22378715%22%2C%22rate_test%22%3A0%2C%22click_type%22%3A21%2C%22template_values%22%3A%5B%7B%22value%22%3A%22378715%22%2C%22macros%22%3A%22%7B%7Bzone_id%7D%7D%22%7D%5D%2C%22tbid%22%3A151%2C%22templateId%22%3A151%2C%22url%22%3A%22https%3A%2F%2Fviinikks.com%2Fdc%2F%3FblockID%3D378715%26subID%3D%7Btraffic_source%7D%26ref%3D%7Bclickid%7D%26tb%3Dhttps%253A%252F%252Fak.vialotadom.com%252Fafu.php%253Fzoneid%253D9045922%22%7D%5D%7D&land_id=32&skin_rule=%5B32%2C50%2C70%2C80%2C90%2C100%2C110%2C120%2C140%2C150%2C160%5D&rotation=WyJwaGllbS1kYW0uY29tIiwiemF2aWFnc2FlLmNvbSIsIm5lbWFncmVza2UuY29tIiwibWVyc2ltdXNpYy5jb20iLCJpbmNvbnRyYWRvbm5lbG9jYWxpLmNvbSIsInN6dGhrcy5jb20iLCJhaXJzb2Z0YmV0dXdlLmNvbSIsImlzYWNvbXBhbmlvbmFuaW1hbGNsaW5pYy5jb20iXQ==&roc=%5B%7B%22tb_id%22%3A92223%2C%22rate_offset_coefficient%22%3Anull%7D%5D&campaign_id=1071321,Confirm Notifications,1,No,2026-01-31 20:08:18.028685,3.32293,Link
Chrome/Edge,11384,https://phiem-dam.com/camp5?bundle=3022134&country=IN&difficulty=100&source_id=373&stage=2&site_id=1770530&campaignid=1071321&cost=0.000061,Confirm Notifications,1,No,2026-01-31 20:08:17.999396,0.038572,Link
Chrome/Edge,11383,https://velocitix.net/r/cXvBUsGrnTvoqt2_0_cYcVGUqn8lYGnKunKqjYeL0BJMgSaf1GuKEz7RmKg1dwMBBXrGx_GiXop8oddDwNirQMKORfGpCkcK34huerzaBAu8Xo-hmO_8-3fOXrQVwS2XGYpMPqh9e4KRZUgP6sdzwNm0zbeEAceAp45XxvnWaGmQ8-rayO-98vKWtMhjuro71zMkzmmZ7CBuPtHmtvTTGrJbu9nLUtGus9zfRN_0e6XphcNvNMLhYofbJfSV2bcqqLrmJ8gGFheRdge_PFvnF0U6NZAufD0FrrN1ImDFyumtpp3AxFbmaBkIrnvBFg-EQ9BZo6eePCiv0MD8mx864BQfqyrirm_gD5Q5TEk5us8I4CVIK_DzUCL9Nkx9d5Y8yy3y7vLh2alvTQgm2zKk7RqfntbkdCOYdKmb0fS6kg2EYpBlaw4UTAFkYIZ0XDOD0jznc25OUpXlV-Hr_DE2o-r3yEWf_F_Y52RKZXj7k6r2u4elZbKbKpZCFIawXrUM_kTXDuFvmLt6q0LABtMzcj0Lv41qKtLwis80toRJTbW1-fyrUhzedQKiXKMcP_9KRhWZsYFfH39DqQlcFPmcw5iut6dhVDeRHdBQYMhMZ5WgZUnAVfEJ1DK09VGejX26mg0vo4lNye1tZt6LVpdjts9Yr06yAXRPlPEWLY_TrtxdU_i2HfTPXyw7BuomXZ9sUyEuGdYnU6KN537h,Confirm Notifications,1,No,2026-01-31 20:08:17.999396,0,Link
Chrome/Edge,11385,https://oundhertobeconsist.org/NzVSWVgIViFkFXBeYw0ND3QHCCAPUBMLOXYGPm0bcVIUPQBuEzM7LAoFdCs9UwhjfytaCGNvflwIYGlqAhBgaTxfQCA4NlNdMyt9BQUwNjRbTCU2N1MQYGkwXls2MH0FBT82Ll5Qd2toUkYnO30FBT84M1IQYGkhWEAgfGoHRjM%2FPRIHYiwrXls1fGoHRSA2LFJWJjYqEgdiNTFZXnQvZQYbYW12BAN8bn5EQSFkaBFFIDdlBxM3NDoKBXQtMVMIY2toDwRjbH5FTStkaw4GDWFvBBM7NzsKDXQsZQYHZWlqBwNlbGAHAmVrbQcTMz49VAhjbm4ODWpgYQEDdD8rCgR0Kz1RCDotLEdGd2oZEgcUfGpxWTs3M1pUOTx2Xlt3ax5BXDcufQVzKm9tY3FkNgJHAnQ9K0NZbzEsQ0UhfGt2EGAffQVzPDwvBhs0MDRSRjY1dl5bd2seU0c7Lz0SBxQDKmFeAGkcfE8mfzJEQW9pflJbIGRoEVkxLDkKWD0jMVtZM3xqcQB8aX0FBXo1MVlAKnxrdRBgaTlZUSA2MVMQYGlpBxBhG30FBTlwfQUFMykoW1AlPDpcXCZ8anEAYW52BAN3a2gfXjotNVsQYBp9BQU%2BMDNSEGBpP1JWOTZxEgdiOjBFWj88fQVzY21sGQV8aXYHEGBpNVhXOzU9EgdiKjlRVCAwfQVzZ2pvGQZkfyxNUW9sdgITJzU3VAggNn5eU29pflRBb2h%2BVEExZGwRaiYpGnIIY25uDg1raWgOBmVoYRFAJitpCgViY2gHD2NofkJBIGtlBhMnLSoECGJ%2FLUNHZmRoEUAmK20KBXQsLEUDb2l%2BQkEgbmUHEyQ4NF5Rb2g%3D,,1,No,2026-01-31 20:08:14.607215,3.407257,Link
Chrome/Edge,11387,https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://www.youtube.com/watch%3Fv%3DePiOFAbq-Zs,,1,No,2026-01-31 20:08:02.613926,0.117568,Link
Chrome/Edge,11386,https://u-9204.daleelerah.info/api/rtb-pops/go?id=30591126496174547&sig=38a142a8413392774ff3a3d07fa52a&u=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS91cmw%2Fc2E9dCZzb3VyY2U9d2ViJnJjdD1qJm9waT04OTk3ODQ0OSZ1cmw9aHR0cHM6Ly93d3cueW91dHViZS5jb20vd2F0Y2glM0Z2JTNEZVBpT0ZBYnEtWnM%3D,,1,No,2026-01-31 20:08:02.613926,0,Link
Chrome/Edge,11388,https://oundhertobeconsist.org/YnhSM1NdGyEOMgk2CGcHIBk2ZBFXOT5DZDsgYnULKjI6ViQ7XjNRJ19IdEE2BkVjFSAPRWMFdQlFYANhV11gAzcKDSBSPQYQM0F2UEgwXD8OASVcPAZdYAM7CxY2WnZQSD9cJQsddwFjBwsnUXZQSD9SOAddYAMqDQ0gFmFSCzNVNkdKYkYgCxY1FmFSCCBcJwcbJlwhR0piXzoME3RFblNWYQd9UU58BHURDCEOY0QIIF1uUl43XjFfSHRHOgZFYwFjWkljBnUQACsOYFtLDQtkUV47XTBfQHRGblNKZQNhUk5lBmtST2UBZlJeM1Q2AUVjBGVbQGoKalROdFUgX0l0QTYERTpHJxILdwASR0oUFmEkFDtdOA8ZOVZ9CxZ3ARUUETdEdlA%2BKgVmNjxkXAkST3RXIBYUb1snFgghFmAjXWB1dlA%2BPFYkU1Y0Wj8HCzZffQsWdwEVARQ9RjdHShRBGDEsHVcRWxUTFTkRDG8DdQcWIA5jRBQxRjJfFT1JOg4UMxZhJE18A3ZQSHpfOgwNKhZgIF1gAzIMHCBcOgZdYANiUl1hcXZQSDkadlBIM0MjDh0lVjEJESYWYSRNYQR9UU53AWNKEzpHPg5dYHB2UEg%2BWjgHXWADNAcbOVx6R0piUDsQFz9WdlA%2BYwdnTEh8A31SXWADPg0aO182R0piQDIEGSBadlA%2BZwBkTEtkFScYHG8GfVdeJ188AUUgXHULHm8DdQEMbwJ1AQwxDmdEJzcFIhZFYwRlW0BrA2NVQGALakQNJkFiX0hiCWNSQmIKdRcMIAFuUF4nRyFRRWIVJhYKZg5jRA0mQWZfSHRGJxBObwN1FwwgBG5SXiRSPwscbwI%3D,,1,No,2026-01-31 20:07:59.535563,3.086733,Link
Chrome/Edge,11390,https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://www.youtube.com/watch%3Fv%3DrkOSmF-NpEQ,,1,No,2026-01-31 20:07:51.120560,0.151325,Link
Chrome/Edge,11389,https://u-9204.daleelerah.info/api/rtb-pops/go?id=30611126496252721&sig=202187bcfb67ca74c11d10679464d1&u=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS91cmw%2Fc2E9dCZzb3VyY2U9d2ViJnJjdD1qJm9waT04OTk3ODQ0OSZ1cmw9aHR0cHM6Ly93d3cueW91dHViZS5jb20vd2F0Y2glM0Z2JTNEcmtPU21GLU5wRVE%3D,,1,No,2026-01-31 20:07:51.120560,0,Link
Chrome/Edge,11391,https://oundhertobeconsist.org/Mk5wU2ENLQNuNF4MAjFQdCYpYi9UFB0nDWoIRSMAXwgUCwxZaBExFQ9%2BViEEVnNBdRJfc0FlR1lzQmNTB2tCYwVaOwIyD1YmESFEAH4SPA1eNwc8DlZrQmMJWyAUOkQAfh08F1srVWFRVz0FMUQAfh0yCldrQmMYXTsCdlMCPRE1BBd8QCYSWyAXdlMCPgI8FVctBDwTF3xAPwhcJVYlXANgQ2dPAXheZEdBOgNuURQ%2BAj1cAmgVPgMPflYnCFZzQWFRCn9CY0dANgluUgt9L2tWAWgZPQIPdlYmXAN8R2NTAnhHZlkCeUdhVAJoETQEUXNBZFcLdkhqWAR4VjUSD39WNQheK00XCUc8ET0FWi8CdlMCZkJjUwdnVWFRcCEcPxhFIR83RAB%2BODoPVidVYVF%2FIQY6BBd8QBslF3xAFjJHLFYhBFRzGCcVQj1VYCAXfDZ2U3QiGT0KXy8bNk9bIFVhJ0QnFSREAAgIZVRmCkY8O0J5VjcSRiJNOxVGPgN2UnNrQhVEAAgeNhYDYBY6DVc9FD9PWyBVYSdRIh8mBRd8NiEqYRo%2FNyMLIzF1C0E6TWNHVyACblEUIhMmAA8jHykIXiIRdlN0e15jRAB%2BWD8IXDsIdlJwa0JjAFwqAjwIVmtCY1ACa0MRRAB%2BG3pEAH4RIxFeKwc2A1knBHZTdHtDZE8BeFVhURolGCcMXmtCEEQAfhw6CldrQmMGVy0bPEgXfEAwCUAhHTZEAAhBZ1Ucfl5jTwJrQmMMXSwZPwQXfEAgAFQvAjpEAAhFYFYcfUZ1FUgqTWZPB2gFPw5RcwI8R1soTWNHUTpNYkdROhNuVRQRSQcmanNBZFcLdkljUQR3QGNYFDsEIVAPfkBpUQJ0QGZHRzoCYVwAaAUnEwFzQHUURjxEblEUOwQhVA9%2BViYVQHhNY0dHOgJkXAJoBjINWypNYg%3D%3D,,1,No,2026-01-31 20:07:49.855146,1.273008,Link
Chrome/Edge,11393,https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://www.youtube.com/watch%3Fv%3DFAsDRCgHacY,,1,No,2026-01-31 20:07:45.393250,0.132456,Link
Chrome/Edge,11392,https://u-9204.daleelerah.info/api/rtb-pops/go?id=30601126496157095&sig=417f3dba7aeac996db62f38551d789&u=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS91cmw%2Fc2E9dCZzb3VyY2U9d2ViJnJjdD1qJm9waT04OTk3ODQ0OSZ1cmw9aHR0cHM6Ly93d3cueW91dHViZS5jb20vd2F0Y2glM0Z2JTNERkFzRFJDZ0hhY1k%3D,,1,No,2026-01-31 20:07:45.393250,0,Link
Chrome/Edge,11394,https://oundhertobeconsist.org/ajZ6Z0lVVQlaLQZkIz56AnAgIHw%2FZUo9PQgHKCkYB1IVMiIBEBsFPVcGXBUsDgtLQToHC0tRbwELSFd7XxNIVy0CQwgGJw5eGxVsWAYYCCUGTw0IJg4TSFchA1geDmxYBhcIPwNTX1V5D0UPBWxYBhcGIg8TSFcwBUMIQntaRRsBLE8EShI6A1gdQntaRggIPQ9VDgg7TwRKCyAEXVwRdFsYSVNnWQBUUG8ZQglaeUxGCAl0WhAfCitXBlwTIA4LS1V5UgdLUm8YTgNaelMFJV9%2BWRATCSpXDlwSdFsETVd7WgBNUnFaAU1VfFoQGwAsCQtLUH9TDkJecFwAXAE6VwdcFSwMCxITPRpFX1QITwQ8QnssWhMJIgdXEQJnA1hfVQ8cXx8QbFhwAlF8PnJMCBMaAVwDOh5aRw89HkYJQnorE0ghbFhwFAI%2BWxgcDiUPRR4LZwNYX1UPCVoVEi1PBDwVAjliNQMLU1s7QSMZQkdXbw9YCFp5TFoZEihXWxUdIAZaG0J7LANUV2xYBlILIARDAkJ6KBNIVygEUggIIA4TSFd4WhNJJWxYBhFObFgGGxc5BlMNAisBXw5CeywDSVBnWQBfVXlCXRITJAYTSCRsWAYWDiIPE0hXLg9VEQhgTwRKBCEYWRcCbFhwS1N9RAZUV2daE0hXJAVUEwssTwRKFCgMVwgObFhwT1R%2BRAVMQT0QUkdSZ18QDwsmCQsICG8DUEdXbwlCR1ZvCUIZWn1MaREpOigLS1B%2FUw5DV3lcBU1QekxDDhV4VwZKXXlaDEpVbx9CCFV0WxAPEztZC0pBPB5ETlp5TEMOFXxXBlwSPRgAR1dvH0IIUHRaEAwGJQNSR1Y%3D,,1,No,2026-01-31 20:07:44.461885,0.937959,Link
Chrome/Edge,11351,https://linkmake.in/view/x65TD6oZp7,Dhurandhar (2025) Bollywood Hindi Movie HD ESub,9,No,2026-01-31 20:07:41.317599,111.326064,Link
Chrome/Edge,11395,https://linkmake.in/view/x65TD6oZp7#!/dRjgg44YbufM2q6,Dhurandhar (2025) Bollywood Hindi Movie HD ESub,1,No,2026-01-31 20:07:41.308701,0.011729,Link
Chrome/Edge,11351,https://linkmake.in/view/x65TD6oZp7,Dhurandhar (2025) Bollywood Hindi Movie HD ESub,9,No,2026-01-31 20:07:38.861088,2.45181,Link
Chrome/Edge,11397,https://video-hyurfi.online/tdt/?c=511156827&click_id=9450bf9e-e32f-43f6-b434-3b00caac8325,Attention!🔥,1,No,2026-01-31 20:07:03.505130,8.902012,Link
Chrome/Edge,11396,https://go1.trakit30.com/offers.go?spaceid=11813151&sid2=6803DB60-FEE0-11F0-AB05-E91B7A0A7657&subid=282163,Attention!🔥,1,No,2026-01-31 20:07:03.505130,0,Link
